sales_game_id,title,platform,genre,publisher,developer,release_year,source
236,Splatoon,WiiU,Shooter,Nintendo,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
237,The Last of Us,PS4,Action,Sony Computer Entertainment,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
238,Guitar Hero III: Legends of Rock,X360,Misc,Activision,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
239,Madden NFL 2005,PS2,Sports,Electronic Arts,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
240,Pitfall!,2600,Platform,Activision,,1981.0,kaggle:ulrikthygepedersen/video-games-sales
241,Madden NFL 07,PS2,Sports,Electronic Arts,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
242,Spider-Man: The Movie,PS2,Action,Activision,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
243,Dragon Quest VII: Warriors of Eden,PS,Role-Playing,Enix Corporation,,2000.0,kaggle:ulrikthygepedersen/video-games-sales
244,Uncharted: The Nathan Drake Collection,PS4,Action,Sony Computer Entertainment,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
245,Call of Duty: Advanced Warfare,PS3,Shooter,Activision,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
246,God of War,PS2,Action,Sony Computer Entertainment,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
247,Nintendo Land,WiiU,Misc,Nintendo,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
248,Michael Jackson: The Experience,Wii,Misc,Ubisoft,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
249,Tony Hawk's Pro Skater 3,PS2,Sports,Activision,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
250,Winning Eleven: Pro Evolution Soccer 2007,PS2,Sports,Konami Digital Entertainment,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
251,The Elder Scrolls IV: Oblivion,X360,Role-Playing,Take-Two Interactive,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
252,Zelda II: The Adventure of Link,NES,Adventure,Nintendo,,1987.0,kaggle:ulrikthygepedersen/video-games-sales
253,Need for Speed: Most Wanted,PS2,Racing,Electronic Arts,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
254,Resistance: Fall of Man,PS3,Shooter,Sony Computer Entertainment,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
255,Sonic the Hedgehog,GEN,Platform,Sega,,1991.0,kaggle:ulrikthygepedersen/video-games-sales
256,Kingdom Hearts II,PS2,Role-Playing,Square Enix,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
257,FIFA 14,X360,Sports,Electronic Arts,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
258,Call of Duty: Advanced Warfare,X360,Shooter,Activision,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
259,Asteroids,2600,Shooter,Atari,,1980.0,kaggle:ulrikthygepedersen/video-games-sales
260,Fable II,X360,Role-Playing,Microsoft Game Studios,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
261,Halo 5: Guardians,XOne,Shooter,Microsoft Game Studios,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
262,Super Mario 3D World,WiiU,Platform,Nintendo,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
263,Batman: Arkham Asylum,PS3,Action,Eidos Interactive,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
264,Assassin's Creed: Revelations,PS3,Action,Ubisoft,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
265,Namco Museum,GBA,Misc,Namco Bandai Games,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
266,Metal Gear Solid 3: Snake Eater,PS2,Action,Konami Digital Entertainment,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
267,Daxter,PSP,Platform,Sony Computer Entertainment,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
268,Warcraft II: Tides of Darkness,PC,Strategy,Activision,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
269,The Legend of Zelda: Ocarina of Time,3DS,Action,Nintendo,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
270,FIFA Soccer 06,PS2,Sports,Electronic Arts,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
271,EyeToy Play,PS2,Misc,Sony Computer Entertainment,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
272,Uncharted 4: A Thief's End,PS4,Shooter,Sony Computer Entertainment,,2016.0,kaggle:ulrikthygepedersen/video-games-sales
273,Gran Turismo 5 Prologue,PS3,Racing,Sony Computer Entertainment,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
274,Assassin's Creed: Revelations,X360,Action,Ubisoft,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
275,Street Fighter IV,PS3,Fighting,Capcom,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
276,FIFA 12,X360,Sports,Electronic Arts,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
277,Teenage Mutant Ninja Turtles,NES,Action,Palcom,,1989.0,kaggle:ulrikthygepedersen/video-games-sales
278,Excitebike,NES,Racing,Nintendo,,1984.0,kaggle:ulrikthygepedersen/video-games-sales
279,Frogger,PS,Action,Hasbro Interactive,,1997.0,kaggle:ulrikthygepedersen/video-games-sales
280,Madden NFL 2003,PS2,Sports,Electronic Arts,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
281,Watch Dogs,PS4,Action,Ubisoft,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
282,Half-Life,PC,Shooter,Vivendi Games,,1997.0,kaggle:ulrikthygepedersen/video-games-sales
283,Super Mario World 2: Yoshi's Island,SNES,Platform,Nintendo,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
284,FIFA Soccer 07,PS2,Sports,Electronic Arts,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
285,The Legend of Zelda: Skyward Sword,Wii,Action,Nintendo,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
286,Street Fighter II Turbo,SNES,Fighting,Capcom,,1992.0,kaggle:ulrikthygepedersen/video-games-sales
287,Carnival Games,Wii,Misc,Take-Two Interactive,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
288,Fallout 4,XOne,Role-Playing,Bethesda Softworks,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
289,World of Warcraft: The Burning Crusade,PC,Role-Playing,Activision,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
290,Fallout: New Vegas,X360,Role-Playing,Bethesda Softworks,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
291,God of War II,PS2,Action,Sony Computer Entertainment,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
292,Forza Motorsport 2,X360,Racing,Microsoft Game Studios,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
293,World Soccer Winning Eleven 9,PS2,Sports,Konami Digital Entertainment,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
294,Namco Museum Vol.3,PS,Misc,Sony Computer Entertainment,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
295,Tekken Tag Tournament,PS2,Fighting,Namco Bandai Games,,2000.0,kaggle:ulrikthygepedersen/video-games-sales
296,Far Cry 4,PS4,Shooter,Ubisoft,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
297,Star Fox 64,N64,Shooter,Nintendo,,1997.0,kaggle:ulrikthygepedersen/video-games-sales
298,Minecraft,PS4,Misc,Sony Computer Entertainment Europe,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
299,Golf,NES,Sports,Nintendo,,1984.0,kaggle:ulrikthygepedersen/video-games-sales
300,Fallout 3,PS3,Role-Playing,Bethesda Softworks,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
301,Professor Layton and the Diabolical Box,DS,Puzzle,Nintendo,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
302,Left 4 Dead 2,X360,Shooter,Electronic Arts,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
303,Namco Museum: 50th Anniversary,PS2,Misc,Namco Bandai Games,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
304,EA Sports Active,Wii,Sports,Electronic Arts,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
305,Assassin's Creed: Unity,PS4,Action,Ubisoft,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
306,Donkey Kong Land,GB,Platform,Nintendo,,1994.0,kaggle:ulrikthygepedersen/video-games-sales
307,Tony Hawk's Underground,PS2,Sports,Activision,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
308,Assassin's Creed IV: Black Flag,PS3,Action,Ubisoft,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
309,Monster Hunter 4 Ultimate,3DS,Role-Playing,Nintendo,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
310,MotorStorm,PS3,Racing,Sony Computer Entertainment,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
311,The Elder Scrolls V: Skyrim,PC,Role-Playing,Bethesda Softworks,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
312,Tekken 5,PS2,Fighting,Namco Bandai Games,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
313,Dragon Warrior III,NES,Role-Playing,Enix Corporation,,1988.0,kaggle:ulrikthygepedersen/video-games-sales
314,Sports Champions,PS3,Sports,Sony Computer Entertainment,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
315,NBA 2K16,PS4,Sports,Take-Two Interactive,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
316,World Soccer Winning Eleven 8 International,PS2,Sports,Konami Digital Entertainment,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
317,Flash Focus: Vision Training in Minutes a Day,DS,Misc,Nintendo,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
318,Namco Museum Vol.1,PS,Misc,Sony Computer Entertainment,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
319,The Legend of Zelda: Link's Awakening,GB,Action,Nintendo,,1992.0,kaggle:ulrikthygepedersen/video-games-sales
320,Mario & Luigi: Bowser's Inside Story,DS,Role-Playing,Nintendo,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
321,Big Brain Academy: Wii Degree,Wii,Misc,Nintendo,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
322,Nintendogs + cats,3DS,Simulation,Nintendo,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
323,Batman: Arkham Knight,PS4,Action,Warner Bros. Interactive Entertainment,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
324,Mario & Sonic at the London 2012 Olympic Games,Wii,Sports,Sega,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
325,LEGO Indiana Jones: The Original Adventures,X360,Action,Activision,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
326,Resident Evil Director's Cut,PS,Action,Virgin Interactive,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
327,Ratchet & Clank: Size Matters,PSP,Platform,Sony Computer Entertainment,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
328,Just Dance 2014,Wii,Misc,Ubisoft,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
329,The Sims: Unleashed,PC,Simulation,Electronic Arts,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
330,Super Paper Mario,Wii,Platform,Nintendo,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
331,Harry Potter and the Sorcerer's Stone,PS,Action,Electronic Arts,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
332,The Witcher 3: Wild Hunt,PS4,Role-Playing,Namco Bandai Games,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
333,Resident Evil 3: Nemesis,PS,Action,Eidos Interactive,,1999.0,kaggle:ulrikthygepedersen/video-games-sales
334,Spyro: Year of the Dragon,PS,Platform,Sony Computer Entertainment,,2000.0,kaggle:ulrikthygepedersen/video-games-sales
335,FIFA Soccer 2005,PS2,Sports,Electronic Arts,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
336,Pokémon Trading Card Game,GB,Strategy,Nintendo,,1998.0,kaggle:ulrikthygepedersen/video-games-sales
337,Battlefield 4,PS3,Shooter,Electronic Arts,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
338,MySims,DS,Simulation,Electronic Arts,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
339,Friend Collection,DS,Misc,Nintendo,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
340,Tony Hawk's Pro Skater 4,PS2,Sports,Activision,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
341,Midnight Club 3: DUB Edition,PSP,Racing,Take-Two Interactive,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
342,Banjo-Kazooie,N64,Platform,Nintendo,,1998.0,kaggle:ulrikthygepedersen/video-games-sales
343,SOCOM: U.S. Navy SEALs,PS2,Shooter,Sony Computer Entertainment,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
344,Guitar Hero: World Tour,Wii,Misc,Activision,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
345,Gran Turismo 6,PS3,Racing,Sony Computer Entertainment,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
346,Jak and Daxter: The Precursor Legacy,PS2,Platform,Sony Computer Entertainment,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
347,Pokemon Snap,N64,Simulation,Nintendo,,1999.0,kaggle:ulrikthygepedersen/video-games-sales
348,FIFA Soccer 10,PS3,Sports,Electronic Arts,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
349,Pro Evolution Soccer 2008,PS2,Sports,Konami Digital Entertainment,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
350,Call of Duty: Ghosts,PS4,Shooter,Activision,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
351,Resident Evil 4,PS2,Action,Capcom,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
352,Tom Clancy's The Division,PS4,Shooter,Ubisoft,,2016.0,kaggle:ulrikthygepedersen/video-games-sales
353,Star Wars: Battlefront,PS2,Shooter,LucasArts,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
354,Doom II: Hell on Earth,PC,Shooter,Virgin Interactive,,1994.0,kaggle:ulrikthygepedersen/video-games-sales
355,The Simpsons: Road Rage,PS2,Racing,Electronic Arts,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
356,Cooking Mama 2: Dinner With Friends,DS,Simulation,505 Games,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
357,Luigi's Mansion,GC,Action,Nintendo,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
358,Star Wars: Battlefront II,PS2,Shooter,LucasArts,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
359,WWF SmackDown!,PS,Fighting,THQ,,2000.0,kaggle:ulrikthygepedersen/video-games-sales
360,Croc: Legend of the Gobbos,PS,Platform,Fox Interactive,,1997.0,kaggle:ulrikthygepedersen/video-games-sales
361,Grand Theft Auto: Liberty City Stories,PS2,Action,Take-Two Interactive,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
362,The Getaway,PS2,Action,Sony Computer Entertainment,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
363,Tomb Raider III: Adventures of Lara Croft,PS,Action,Eidos Interactive,,1997.0,kaggle:ulrikthygepedersen/video-games-sales
364,James Bond 007: Agent Under Fire,PS2,Shooter,Electronic Arts,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
365,LEGO Star Wars: The Video Game,PS2,Action,Eidos Interactive,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
366,Battlefield 4,X360,Shooter,Electronic Arts,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
367,FIFA Soccer 11,X360,Sports,Electronic Arts,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
368,Rugrats in Paris: The Movie,PS,Action,THQ,,2000.0,kaggle:ulrikthygepedersen/video-games-sales
369,Spyro 2: Ripto's Rage!,PS,Platform,Sony Computer Entertainment,,1999.0,kaggle:ulrikthygepedersen/video-games-sales
370,Left 4 Dead,X360,Shooter,Electronic Arts,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
371,Mario & Sonic at the Olympic Winter Games,DS,Sports,Sega,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
372,Resident Evil 5,X360,Action,Capcom,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
373,Donkey Kong Country 3: Dixie Kong's Double Trouble!,SNES,Platform,Nintendo,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
374,Assassin's Creed: Brotherhood,X360,Action,Ubisoft,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
375,Kung Fu,NES,Action,Nintendo,,1985.0,kaggle:ulrikthygepedersen/video-games-sales
376,Batman: Arkham Asylum,X360,Action,Eidos Interactive,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
377,Clubhouse Games,DS,Misc,Nintendo,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
378,FIFA Soccer 2004,PS2,Sports,Electronic Arts,,,kaggle:ulrikthygepedersen/video-games-sales
379,Star Wars Battlefront (2015),XOne,Shooter,Electronic Arts,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
380,Battlefield: Bad Company 2,X360,Shooter,Electronic Arts,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
381,Guitar Hero: On Tour,DS,Misc,Activision,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
382,Assassin's Creed: Unity,XOne,Action,Ubisoft,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
383,Far Cry 3,PS3,Shooter,Ubisoft,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
384,Monster Hunter 4,3DS,Role-Playing,Capcom,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
385,Borderlands,X360,Shooter,Take-Two Interactive,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
386,Tekken 4,PS2,Fighting,Namco Bandai Games,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
387,Battlefield 4,PS4,Shooter,Electronic Arts,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
388,LittleBigPlanet 2,PS3,Platform,Sony Computer Entertainment,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
389,Grand Theft Auto 2,PS,Action,Take-Two Interactive,,1998.0,kaggle:ulrikthygepedersen/video-games-sales
390,Final Fantasy III,SNES,Role-Playing,SquareSoft,,1994.0,kaggle:ulrikthygepedersen/video-games-sales
391,Spider-Man 2,PS2,Action,Activision,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
392,F-1 Race,GB,Racing,Nintendo,,1990.0,kaggle:ulrikthygepedersen/video-games-sales
393,FIFA Soccer 2003,PS2,Sports,Electronic Arts,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
394,Crash Bash,PS,Misc,Sony Computer Entertainment,,2000.0,kaggle:ulrikthygepedersen/video-games-sales
395,LEGO Batman: The Videogame,X360,Action,Warner Bros. Interactive Entertainment,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
396,Metal Gear Solid V: The Phantom Pain,PS4,Action,Konami Digital Entertainment,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
397,The Legend of Zelda: Spirit Tracks,DS,Action,Nintendo,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
398,WWF War Zone,PS,Fighting,Acclaim Entertainment,,1998.0,kaggle:ulrikthygepedersen/video-games-sales
399,The Legend of Zelda: Majora's Mask,N64,Action,Nintendo,,2000.0,kaggle:ulrikthygepedersen/video-games-sales
400,Professor Layton and the Unwound Future,DS,Puzzle,Nintendo,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
401,Rugrats: Search For Reptar,PS,Adventure,THQ,,1998.0,kaggle:ulrikthygepedersen/video-games-sales
402,Assassin's Creed IV: Black Flag,X360,Action,Ubisoft,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
403,English Training: Have Fun Improving Your Skills!,DS,Misc,Nintendo,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
404,James Bond 007: Nightfire,PS2,Shooter,Electronic Arts,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
405,Ratchet & Clank,PS2,Platform,Sony Computer Entertainment,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
406,Mario Party 9,Wii,Misc,Nintendo,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
407,Star Wars Episode III: Revenge of the Sith,PS2,Action,LucasArts,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
408,Max Payne,PS2,Shooter,Take-Two Interactive,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
409,The Lord of the Rings: The Return of the King,PS2,Action,Electronic Arts,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
410,Assassin's Creed Syndicate,PS4,Action,Ubisoft,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
411,Destiny,XOne,Shooter,Activision,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
412,True Crime: Streets of LA,PS2,Action,Activision,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
413,Wii Music,Wii,Misc,Nintendo,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
414,Gran Turismo (PSP),PSP,Racing,Sony Computer Entertainment,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
415,Monster Hunter X,3DS,Action,Capcom,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
416,Tekken,PS,Fighting,Sony Computer Entertainment,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
417,FIFA 16,XOne,Sports,Electronic Arts,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
418,L.A. Noire,PS3,Adventure,Take-Two Interactive,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
419,Madden NFL 16,PS4,Sports,Electronic Arts,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
420,Yokai Watch 2 Ganso/Honke,3DS,Role-Playing,Nintendo,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
421,007: Tomorrow Never Dies,PS,Shooter,Electronic Arts,,1999.0,kaggle:ulrikthygepedersen/video-games-sales
422,Baseball,NES,Sports,Nintendo,,1983.0,kaggle:ulrikthygepedersen/video-games-sales
423,Killer Instinct,SNES,Fighting,Nintendo,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
424,WWF SmackDown! 2: Know Your Role,PS,Fighting,THQ,,2000.0,kaggle:ulrikthygepedersen/video-games-sales
425,Crisis Core: Final Fantasy VII,PSP,Role-Playing,Square Enix,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
426,God of War: Chains of Olympus,PSP,Action,Sony Computer Entertainment,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
427,Dragon Quest VI: Maboroshi no Daichi,SNES,Role-Playing,Enix Corporation,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
428,Dance Central,X360,Misc,MTV Games,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
429,Enter the Matrix,PS2,Action,Atari,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
430,Super Mario Maker,WiiU,Platform,Nintendo,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
